index,cluster,true_label,umap1,umap2
48333,9,8,8.989623,5.829483
48334,0,4,2.320287,10.999151
48335,9,8,8.79301,7.1579504
48336,3,8,5.548748,7.016045
48337,0,6,1.2588767,10.186678
48338,0,4,1.899737,11.159559
48339,6,9,7.6644087,8.254604
48340,6,9,8.317185,9.637965
48341,6,5,6.6002836,9.073242
48342,9,8,8.030177,7.2419987
48343,4,7,3.4417684,8.625356
48344,6,2,7.5724463,7.9820466
48345,1,9,9.990525,9.303867
48346,2,3,4.0390253,6.122785
48347,1,0,9.652399,8.758292
48348,0,2,2.0704768,10.484541
48349,0,7,3.6741722,10.57036
48350,8,0,6.053604,5.336645
48351,0,4,1.4340636,10.02267
48352,7,6,1.4966526,8.720199
48353,6,9,8.69867,9.733231
48354,4,2,3.7421749,7.0521145
48355,8,0,6.455716,5.8143535
48356,7,5,2.4493878,6.5443606
48357,4,7,4.1246343,8.475921
48358,2,1,4.9428835,7.2302427
48359,9,0,8.904972,7.255784
48360,1,4,8.137039,9.285117
48361,5,6,1.9808065,5.9210963
48362,5,5,2.6102192,4.295645
48363,6,0,7.451769,10.293939
48364,0,2,1.7012557,8.408355
48365,5,2,4.2745404,5.404961
48366,8,2,4.2889504,4.846606
48367,5,4,2.732555,4.9677773
48368,2,3,1.5682687,9.491889
48369,1,6,9.812377,10.003653
48370,8,2,5.849386,5.675141
48371,3,9,7.2156396,7.7960796
48372,6,8,8.389374,9.11517
48373,0,6,1.6334826,10.337643
48374,9,8,8.192062,7.5493774
48375,3,1,6.1849375,4.0686235
48376,7,3,2.0658474,6.597591
48377,3,3,5.0924478,6.9039593
48378,9,0,9.048692,7.8328085
48379,9,8,8.20911,6.4841948
48380,6,8,8.780398,8.224854
48381,5,5,2.5737154,4.6069884
48382,2,7,4.085162,8.562035
48383,4,5,2.9186096,6.138099
48384,5,2,4.136871,4.3231754
48385,1,9,9.692876,9.822801
48386,3,7,5.8496485,7.8876443
48387,4,9,3.7812784,8.308062
48388,7,2,2.2314622,6.523387
48389,8,0,6.629784,5.2876463
48390,4,3,2.603777,5.984353
48391,8,2,7.706704,4.2460747
48392,1,2,9.930286,8.704108
48393,3,8,7.1822705,6.4925246
48394,0,4,2.232995,9.420726
48395,5,5,2.599683,4.4028015
48396,7,6,3.2501218,7.893245
48397,8,5,5.1859517,5.8627563
48398,5,5,3.3683267,5.123973
48399,0,4,6.3022323,5.801707
48400,0,6,0.58044153,9.253981
48401,0,6,1.5492296,9.432352
48402,2,3,4.17505,6.387571
48403,5,5,2.892001,5.688861
48404,2,2,5.027144,7.355608
48405,1,9,8.985919,10.03781
48406,0,6,0.8618189,9.937335
48407,8,4,5.164164,5.7765265
48408,6,9,7.7189474,8.2288065
48409,0,3,3.2360134,10.655142
48410,1,3,6.0241113,6.4334726
48411,8,5,3.8168702,5.784388
48412,4,5,2.657959,8.888108
48413,0,4,3.7637434,9.710603
48414,8,2,5.085948,5.655721
48415,8,0,6.369726,8.049801
48416,8,0,6.437373,4.608849
48417,0,2,2.6330118,10.326119
48418,5,5,2.4038467,4.2902713
48419,2,0,4.7948046,7.118172
48420,8,7,4.335183,8.18778
48421,2,5,3.9994013,6.984473
48422,0,5,2.6028423,10.748357
48423,0,7,4.263046,9.964179
48424,9,0,9.00738,6.243302
48425,0,4,3.3153503,10.233072
48426,6,3,5.3415837,6.0307546
48427,0,2,2.60176,10.019752
48428,8,0,7.7115626,4.1487327
48429,4,4,2.4153738,9.324713
48430,9,0,8.263118,6.301931
48431,6,9,7.5685616,8.877778
48432,6,8,8.714255,7.7039948
48433,9,4,9.19271,7.4406147
48434,2,9,6.2460074,7.4843225
48435,1,9,10.004087,9.18053
48436,0,7,4.643403,9.820713
48437,2,5,4.0543933,6.283243
48438,3,7,4.594549,7.4776225
48439,6,9,7.3084016,9.154815
48440,6,8,7.384323,8.762606
48441,2,1,5.1345468,9.093838
48442,9,9,7.0637984,7.606236
48443,0,3,1.4688122,9.866819
48444,5,5,2.638373,4.3649154
48445,3,8,8.44902,7.667086
48446,7,6,1.4786515,6.5320964
48447,7,4,1.6904603,7.971733
48448,7,6,1.6705133,6.152074
48449,2,9,6.9816594,7.8971043
48450,3,9,7.2453895,7.9299536
48451,0,9,9.007017,9.629377
48452,1,3,10.202675,9.830705
48453,4,7,3.6735528,6.822102
48454,4,5,2.0957174,7.88006
48455,6,9,6.956587,6.181659
48456,6,7,8.055145,8.006795
48457,3,8,7.614819,6.876817
48458,9,0,8.839444,5.8391476
48459,8,8,6.750541,4.6808
48460,0,6,1.3971465,10.289544
48461,9,9,8.102861,7.2180576
48462,9,8,8.990115,7.180114
48463,7,6,1.5224893,6.0737333
48464,4,7,3.8810594,7.230805
48465,1,1,8.365543,9.671757
48466,6,7,5.4685555,9.659476
48467,0,7,4.4550505,10.300924
48468,6,9,6.998485,9.886537
48469,6,8,7.5288076,7.8982263
48470,2,0,6.1443367,7.87198
48471,2,9,5.8263707,8.328566
48472,7,2,0.97971696,7.0497785
48473,0,6,1.0052832,9.450536
48474,0,5,3.6207542,9.858788
48475,9,8,9.086497,7.1456504
48476,9,0,7.907993,7.3897653
48477,8,5,4.1685677,5.136825
48478,4,4,2.6753516,8.994584
48479,0,3,1.8278273,8.9123535
48480,0,2,2.4134784,9.958573
48481,9,8,9.021578,7.526668
48482,3,2,6.664787,7.317314
48483,8,6,5.9387836,4.9007235
48484,2,4,4.0821047,6.5511384
48485,9,0,8.318348,6.8694487
48486,0,7,2.8445501,10.7878275
48487,0,7,4.6177506,9.189147
48488,7,4,0.97313863,8.087545
48489,8,0,8.134,5.5157695
48490,2,7,3.2787247,10.146386
48491,8,8,6.937101,5.8971024
48492,9,0,6.116644,8.374607
48493,8,2,5.101205,5.6140924
48494,2,3,4.9363027,7.480784
48495,5,5,2.9089289,5.2925024
48496,1,1,9.515415,9.592629
48497,0,6,1.7659382,10.330681
48498,7,2,1.9154007,7.869822
48499,2,2,5.652531,6.5558577
48500,6,8,8.627054,8.079228
48501,3,2,6.3182845,6.73952
48502,0,4,1.7804085,10.709431
48503,9,9,8.719172,9.140907
48504,7,2,1.252597,6.7568583
48505,4,4,4.3881154,7.006028
48506,2,3,4.07234,6.1489177
48507,2,3,3.879598,5.753712
48508,8,0,5.5963736,5.440793
48509,1,9,9.42343,9.783891
48510,5,5,2.4127057,4.5154977
48511,7,6,0.72792864,7.66037
48512,4,6,4.1686893,7.2460666
48513,0,4,1.663868,10.964196
48514,9,0,8.468312,6.338607
48515,9,1,7.9561586,6.4004703
48516,9,0,6.890527,6.757853
48517,2,3,4.2979765,9.598079
48518,1,2,7.2302804,7.2658076
48519,0,6,4.676045,4.6555657
48520,9,0,8.123441,4.4426637
48521,0,4,1.5773085,9.940922
48522,4,2,7.318935,4.1061997
48523,4,7,3.4884403,7.779058
48524,7,3,1.7867492,6.7730594
48525,0,6,0.6777425,9.665255
48526,2,6,2.7914593,8.091175
48527,8,7,5.3601985,8.151438
48528,5,1,4.2946525,5.0638814
48529,2,4,4.112514,7.1734047
48530,8,2,3.0972238,9.326596
48531,3,2,7.603969,11.189601
48532,7,6,0.6462911,8.152755
48533,7,4,1.4812386,7.248066
48534,4,8,6.667285,5.1415033
48535,5,5,2.1936195,5.064301
48536,5,3,3.028425,5.4406013
48537,4,5,3.4916887,7.339475
48538,0,4,1.5875492,11.231002
48539,3,1,6.0544615,4.796421
48540,2,3,5.2739353,6.798316
48541,2,8,6.191105,7.3782825
48542,4,6,2.609401,8.393321
48543,5,3,2.9167361,5.1344886
48544,2,9,4.8438883,9.039357
48545,0,2,2.0866208,8.947185
48546,3,0,8.01686,7.712489
48547,4,2,4.631019,7.321213
48548,8,7,6.439791,5.312175
48549,8,2,5.261106,6.1956577
48550,3,8,7.5423794,6.8068333
48551,0,7,4.7462444,9.483458
48552,6,8,7.1185455,8.712215
48553,6,2,7.415166,8.668005
48554,9,0,7.1974835,7.388962
48555,5,5,2.7274792,4.503108
48556,8,0,7.8499494,4.384967
48557,9,0,8.503399,4.720558
48558,6,8,8.568672,8.616042
48559,9,9,9.21569,8.596154
48560,8,0,6.9077725,4.231996
48561,4,3,3.210286,6.9906983
48562,9,8,8.288857,7.0799813
48563,2,4,4.290428,7.0072575
48564,2,1,5.616158,7.9959073
48565,0,6,2.166167,10.490423
48566,4,5,2.7225864,5.8448544
48567,4,7,3.571507,7.465629
48568,2,9,4.5055304,9.520604
48569,1,8,8.541474,9.495768
48570,1,1,9.265397,8.626881
48571,4,5,4.7567706,5.124114
48572,3,3,4.671821,4.88789
48573,5,5,2.8955085,4.777705
48574,2,1,6.284075,8.608523
48575,7,6,1.6849393,8.170756
48576,6,7,5.2117586,8.663113
48577,9,9,6.2205796,8.07823
48578,2,7,5.176642,8.536288
48579,8,7,5.487259,5.799663
48580,9,0,8.457131,5.318812
48581,6,7,6.4482183,9.186127
48582,7,6,1.2484684,7.9519243
48583,9,8,8.886245,6.5411167
48584,1,1,8.859243,9.384841
48585,8,3,6.551884,6.084221
48586,0,7,2.8006833,9.517446
48587,8,0,6.8318734,4.7946715
48588,6,4,6.9192934,9.103457
48589,7,2,1.9647223,8.121557
48590,1,9,8.967512,9.828362
48591,0,4,2.1428263,10.161762
48592,7,3,2.0092242,6.9199777
48593,0,6,1.0799078,9.289945
48594,7,2,1.3186493,7.9905033
48595,3,1,5.8553743,7.3938804
48596,8,7,6.4145274,4.987094
48597,9,8,9.29379,7.0951343
48598,2,2,3.4292605,8.166177
48599,4,3,4.2463284,6.363607
48600,6,6,5.893724,10.203621
48601,6,3,7.6242857,7.8836527
48602,6,8,8.748384,8.281883
48603,6,1,7.0264187,7.5306234
48604,8,8,7.2518063,5.913942
48605,7,4,1.6894497,7.82016
48606,3,9,7.1205597,7.5386457
48607,7,6,1.050466,7.3804045
48608,8,2,5.1840754,5.0933743
48609,1,3,9.346962,9.785772
48610,2,1,6.512287,6.958616
48611,3,8,7.3668447,6.4584084
48612,3,1,6.182668,3.8657498
48613,4,4,2.7534363,8.959516
48614,5,3,2.5008774,5.8509455
48615,3,9,6.602385,7.427618
48616,0,4,4.4738503,10.412478
48617,3,1,6.9385114,7.2780566
48618,6,0,7.6979427,8.097489
48619,7,6,2.2487466,6.3083625
48620,2,7,5.3806915,6.94962
48621,7,4,1.3679997,6.951721
48622,2,9,5.2125125,8.822921
48623,6,9,7.846427,9.694075
48624,5,5,2.90987,5.035437
48625,2,5,3.8532894,6.236008
48626,3,9,7.449305,7.2409043
48627,8,6,4.405044,4.8578315
48628,5,2,2.679247,4.4333105
48629,0,3,2.9605231,8.628779
48630,6,5,5.792758,9.257812
48631,3,1,5.787898,6.960478
48632,1,5,2.4699306,7.9506836
48633,6,9,7.4541345,10.163132
48634,8,4,5.93888,5.427637
48635,8,0,7.50032,5.0545955
48636,9,1,7.372618,8.09126
48637,0,4,1.2364194,9.541395
48638,8,3,6.639716,5.1341267
48639,3,1,6.4101644,7.582947
48640,3,1,6.593946,7.255531
48641,9,8,9.197557,7.249972
48642,6,7,4.579056,9.277542
48643,9,0,8.416066,7.82506
48644,3,1,6.3025703,6.6607003
48645,3,5,3.8739233,6.0504594
48646,9,9,7.878666,6.9562106
48647,6,8,7.62091,9.249338
48648,2,9,4.8281555,9.651992
48649,3,7,7.24472,6.4342666
48650,0,6,2.0028095,9.5409355
48651,8,2,3.0861745,9.274377
48652,6,9,8.257136,10.033376
48653,8,0,8.073007,4.773423
48654,6,9,7.285791,9.935297
48655,6,1,6.7370853,8.815948
48656,3,1,7.257526,7.6069794
48657,7,3,2.2235522,7.1520023
48658,7,6,1.1265695,7.9497805
48659,7,6,4.134563,4.7086854
48660,4,5,3.3138497,6.0795965
48661,6,7,6.71461,9.738455
48662,1,9,8.607803,10.139798
48663,9,0,8.379191,4.708054
48664,5,6,2.558273,5.273549
48665,7,6,0.7295838,8.584621
48666,5,5,3.1272383,5.345528
48667,9,1,7.0089164,7.9560227
48668,9,8,7.8166623,6.0063133
48669,2,1,5.6133323,8.251258
48670,9,8,8.511459,6.7469754
48671,2,0,5.0081077,8.018347
48672,9,9,7.9122343,6.540113
48673,3,5,4.2252007,5.6369896
48674,5,5,2.5176322,4.951309
48675,6,1,6.921899,8.31153
48676,4,2,3.9001687,6.69664
48677,8,0,7.0349154,4.376656
48678,6,8,8.585126,8.289303
48679,4,7,4.3882947,7.9454465
48680,9,9,7.7273874,7.5312653
48681,1,1,10.298334,10.10467
48682,2,9,7.9488153,9.295201
48683,4,5,3.431505,7.3534374
48684,4,7,3.9177082,7.4597163
48685,4,5,2.860339,7.1355033
48686,7,3,1.3547766,7.7941065
48687,6,0,7.7235284,8.555659
48688,8,7,6.4669685,6.0827856
48689,0,4,1.2938036,11.062328
48690,9,8,9.1355915,7.139087
48691,8,0,6.823526,5.9095984
48692,0,2,3.0104992,10.242221
48693,1,5,3.6013544,7.812475
48694,0,2,2.819731,10.76679
48695,2,7,5.793543,8.187872
48696,1,9,7.1469636,8.235128
48697,4,7,2.9319277,6.047373
48698,0,8,4.3696365,10.373192
48699,4,4,3.794944,8.040054
48700,3,8,6.258205,7.2718506
48701,4,5,2.958591,6.576315
48702,1,2,8.348712,5.805206
48703,0,2,1.2681868,11.037963
48704,0,5,3.4251642,6.153136
48705,1,9,9.57711,8.890875
48706,6,1,8.259481,9.566525
48707,7,4,0.93599343,8.046071
48708,5,5,2.2414193,4.3846765
48709,3,1,7.597247,6.856954
48710,0,6,1.735234,10.173527
48711,5,5,2.4499032,4.5391483
48712,0,2,2.7577136,9.750451
48713,6,9,7.620832,9.514026
48714,6,7,7.0930653,9.078337
48715,7,5,2.8814735,6.042634
48716,3,4,7.349212,6.28253
48717,2,7,5.4912844,8.570071
48718,0,9,3.4491594,9.957343
48719,7,3,2.3914437,6.587842
48720,2,7,4.0182805,7.577022
48721,7,2,0.51779723,7.5243125
48722,5,3,3.8597386,5.903934
48723,0,6,2.427894,9.156079
48724,7,5,1.422105,6.311395
48725,3,8,7.9603667,5.981708
48726,9,8,8.141385,5.9531903
48727,4,7,3.7438064,7.354729
48728,1,1,8.795242,10.0873375
48729,8,0,5.6546974,5.150872
48730,2,5,4.1296835,9.486459
48731,0,4,0.7687714,10.079136
48732,5,7,4.1523304,4.725398
48733,2,2,9.236426,9.95377
48734,6,9,6.8359623,9.289472
48735,4,2,3.981549,6.2247567
48736,0,5,2.4578123,10.981083
48737,9,8,9.347294,6.417861
48738,0,4,1.4951087,9.561076
48739,2,2,5.6920476,8.001755
48740,6,1,8.516349,9.616322
48741,2,7,4.770413,6.9733257
48742,2,3,3.836964,6.6080737
48743,6,9,6.868744,8.3597355
48744,9,8,8.637304,5.9282494
48745,9,2,7.5863137,6.2212057
48746,1,1,7.998569,9.462868
48747,0,6,1.7401432,9.492553
48748,9,0,8.405102,5.5752754
48749,3,1,6.2024994,6.89709
48750,2,5,4.465423,5.548644
48751,1,9,9.305423,9.277345
48752,9,8,8.770678,7.9207664
48753,7,6,1.0936716,8.120962
48754,0,5,2.6750367,9.220984
48755,9,8,8.45169,7.6376677
48756,9,8,8.14334,7.431205
48757,9,8,9.262358,6.3226824
48758,1,3,10.016466,10.1545
48759,9,7,8.522194,5.6026163
48760,8,4,5.5874395,6.128882
48761,3,3,5.4730372,6.6069727
48762,7,3,1.1122117,7.855177
48763,7,3,2.3290143,7.5125394
48764,0,2,3.7884884,9.743963
48765,7,6,1.3153447,8.238079
48766,9,9,9.120838,8.752289
48767,2,7,4.530717,10.008104
48768,4,3,2.447092,9.266603
48769,2,9,5.417714,7.7451468
48770,0,6,1.9002063,9.45456
48771,0,6,2.9156296,10.848837
48772,4,3,3.0246532,7.268438
48773,6,7,5.279925,8.896745
48774,1,8,8.770521,10.190815
48775,2,5,2.9832516,9.122169
48776,8,3,4.797294,5.4487453
48777,8,0,7.1987343,4.623021
48778,2,0,4.7500267,9.588109
48779,0,2,1.7708597,8.983372
48780,7,4,0.57601434,8.578849
48781,6,4,6.581342,9.399911
48782,8,0,7.7015142,4.356439
48783,0,2,5.9457564,5.2728043
48784,2,2,4.7057405,7.2716336
48785,0,5,2.9066994,8.671046
48786,2,5,5.00841,6.663749
48787,2,4,3.5385761,9.064274
48788,9,0,8.354223,6.944375
48789,0,6,0.6967654,9.1256275
48790,7,2,1.0910134,7.4893165
48791,1,1,9.833419,9.895924
48792,9,0,8.902841,7.1714272
48793,9,8,8.982703,7.276176
48794,3,8,7.4008827,6.562578
48795,7,6,2.0123887,6.3127823
48796,7,4,1.0075144,6.916004
48797,2,5,4.852367,6.7321277
48798,5,3,2.8707144,5.5903387
48799,1,1,7.8501806,7.0039034
48800,9,2,9.124422,8.860623
48801,7,4,1.9308046,7.7107673
48802,0,6,1.9107203,9.610205
48803,0,7,3.524853,10.259075
48804,7,6,0.6931043,9.263775
48805,6,8,8.149214,7.9699993
48806,3,1,5.935954,7.2160926
48807,0,4,1.9857993,8.925197
48808,4,3,3.9636276,7.0955987
48809,1,9,9.621641,9.73094
48810,6,9,8.429227,10.025086
48811,6,7,5.2383986,8.714692
48812,8,4,4.6642213,5.805294
48813,6,7,7.220992,9.44323
48814,2,3,4.1287293,7.551236
48815,8,7,5.461759,5.173885
48816,6,9,7.6783295,9.745386
48817,4,5,3.8920398,7.2504325
48818,3,1,6.254341,6.872944
48819,7,6,1.4214393,6.4055777
48820,3,1,6.2111344,7.002804
48821,1,8,9.255213,9.136811
48822,4,5,3.1162913,7.7095675
48823,6,7,6.152054,9.187828
48824,7,4,4.2647214,9.704391
48825,7,4,1.2610161,7.366421
48826,2,7,5.0612054,8.814666
48827,9,9,8.801777,7.5027614
48828,4,5,3.5438101,7.566789
48829,4,7,2.819218,7.8538685
48830,1,3,9.437251,9.548611
48831,0,2,1.8641827,10.189471
48832,0,5,3.579676,9.396877
48833,5,2,4.1512065,5.3069468
48834,2,3,4.113222,6.323635
48835,0,2,2.6667883,9.551822
48836,9,8,8.471301,7.046115
48837,2,7,6.3014393,7.0787854
48838,9,8,8.995513,7.2154565
48839,3,9,6.054906,6.3591456
48840,1,1,8.820419,9.4067545
48841,7,6,0.6218174,7.6221833
48842,3,0,7.3567657,4.685268
48843,2,5,2.7232485,6.5107102
48844,9,0,7.1931853,8.227469
48845,3,1,6.221818,7.1387634
48846,4,3,3.1490695,6.4631095
48847,9,0,8.715773,6.111662
48848,2,7,5.4008265,8.97033
48849,5,3,2.3659258,4.370085
48850,9,0,8.6954155,5.5379853
48851,8,0,7.3946667,4.668855
48852,8,0,6.5443463,4.666336
48853,4,7,3.2172294,7.2195435
48854,3,6,2.5671551,7.786571
48855,7,6,0.7802847,8.45206
48856,8,0,6.1425123,5.3196177
48857,4,7,2.5060096,9.169653
48858,2,7,4.421241,8.905004
48859,9,0,9.180009,8.5868635
48860,4,4,2.4534836,8.360791
48861,8,0,6.6703,6.504172
48862,0,4,0.94600767,10.239142
48863,6,9,7.91731,9.070619
48864,7,8,5.4484754,9.063953
48865,6,7,7.107611,9.97575
48866,0,6,3.270174,10.602212
48867,4,3,3.1844683,7.1597447
48868,1,9,8.097454,10.084298
48869,9,0,9.22832,6.700205
48870,6,2,6.562141,9.917724
48871,3,8,7.40785,7.5076103
48872,6,8,6.498583,10.143844
48873,7,2,1.6709105,7.890653
48874,9,8,8.603738,6.0275183
48875,0,4,2.1317003,10.374664
48876,4,4,2.438294,9.15437
48877,9,8,7.755034,7.2772017
48878,7,4,1.4055693,7.966087
48879,8,4,5.9767103,5.753156
48880,8,3,5.4157147,5.038515
48881,0,4,4.424297,10.477866
48882,4,5,3.099375,5.576147
48883,7,5,1.7261572,6.7757998
48884,0,4,1.1651908,11.047287
48885,4,2,5.039998,4.968089
48886,0,6,1.817723,9.647662
48887,6,9,7.843109,9.865777
48888,0,6,1.3805176,10.282238
48889,0,4,3.9661586,10.669185
48890,8,5,4.9698544,5.6773396
48891,8,0,5.024955,7.219992
48892,0,4,2.6243207,10.7042265
48893,2,2,4.4060745,9.634879
48894,5,2,2.844449,9.718822
48895,7,6,1.7098732,7.6146884
48896,4,4,3.2227716,8.797126
48897,7,6,1.3569503,7.485096
48898,1,1,10.06237,9.360095
48899,1,1,10.121543,9.640963
48900,3,5,3.1088376,9.96457
48901,3,1,9.508911,9.716181
48902,9,4,7.877134,10.97417
48903,0,7,3.5909698,9.192739
48904,2,6,8.748958,10.337435
48905,9,8,8.569747,6.473918
48906,4,2,4.010879,5.1132116
48907,4,3,7.727894,11.105937
48908,9,0,9.190654,6.5028853
48909,7,3,1.7239308,7.221077
48910,4,5,3.9078827,6.304197
48911,6,8,7.6829476,8.384127
48912,2,3,4.514112,8.106906
48913,0,6,0.7499468,9.513635
48914,5,3,3.061503,5.310659
48915,6,1,7.8293123,8.634372
48916,6,9,7.5972757,9.020653
48917,5,1,5.4108353,4.3348956
48918,6,7,7.391419,9.862524
48919,9,9,8.254367,8.556338
48920,6,8,7.048484,8.785448
48921,6,9,6.730187,8.735762
48922,8,2,7.643825,4.282156
48923,6,7,4.7341065,10.189512
48924,8,0,7.3655124,5.1361604
48925,0,6,0.7190704,9.324873
48926,1,0,7.6209154,4.4767737
48927,0,7,2.9812815,10.113439
48928,4,3,3.2674937,7.2503157
48929,0,6,1.4208462,8.920388
48930,8,0,6.815893,4.605199
48931,5,3,3.7653592,4.7686753
48932,7,6,1.5942556,6.4771466
48933,2,3,5.392807,8.8166065
48934,3,5,4.6322246,5.951343
48935,4,5,2.7096856,6.4070253
48936,1,8,8.907608,8.591423
48937,0,4,1.7985234,10.739703
48938,0,7,3.4755592,10.6809435
48939,1,0,3.227538,10.388443
48940,0,6,1.6544787,9.338084
48941,7,6,1.4145021,7.7632914
48942,7,6,1.7832743,7.643686
48943,6,8,7.3558455,8.749059
48944,4,2,5.3100967,5.5152864
48945,0,4,0.91524875,10.653296
48946,3,3,4.6396494,4.2845044
48947,7,6,0.9114726,7.660725
48948,6,7,6.4976974,9.389558
48949,3,9,7.2609396,7.2367597
48950,0,4,0.88510275,10.846226
48951,7,2,4.919591,8.473207
48952,6,3,6.987712,9.804705
48953,3,8,6.842443,6.7706933
48954,1,1,8.655191,9.987056
48955,0,4,1.7038516,9.099966
48956,0,6,1.36713,10.367934
48957,1,3,10.073245,9.788026
48958,8,0,6.0761056,5.164554
48959,8,8,6.742503,5.4771576
48960,4,7,5.1263857,4.8437862
48961,8,4,1.3395123,6.537906
48962,6,1,7.6485057,8.356312
48963,6,9,7.879953,8.743153
48964,3,8,7.843022,6.127601
48965,6,8,7.25049,8.131274
48966,2,3,5.7798147,5.12864
48967,4,5,3.4895196,7.4989653
48968,2,0,4.4008317,9.548811
48969,8,4,5.8700414,5.152265
48970,6,1,7.0986667,8.306406
48971,9,0,8.051448,7.585401
48972,8,1,6.290945,5.4157176
48973,8,2,7.807594,7.3058014
48974,0,6,2.5513642,10.462576
48975,3,1,5.849439,7.31291
48976,6,3,5.7645097,9.202768
48977,7,6,1.290095,6.8149633
48978,3,0,6.7059436,7.228869
48979,7,0,1.2181363,7.8435917
48980,0,5,3.635228,9.773511
48981,7,6,2.539811,8.300616
48982,3,9,5.906204,5.094084
48983,7,6,1.94312,6.3356643
48984,5,8,6.495169,5.6412883
48985,0,4,1.1610461,10.984777
48986,7,0,6.7170424,5.750434
48987,6,9,7.5103445,9.456325
48988,7,2,2.923057,9.123415
48989,4,2,3.4394577,6.0724792
48990,9,8,8.899855,7.0392137
48991,4,5,3.6446893,7.6235175
48992,0,5,2.29076,10.579002
48993,2,3,4.05846,7.472551
48994,0,2,2.3565106,10.581443
48995,2,1,5.424284,9.280434
48996,0,9,9.817624,9.717131
48997,9,4,1.2294765,8.659043
48998,6,9,7.9581103,9.518712
48999,4,3,4.7731295,6.7206492
49000,8,8,7.5394063,6.251973
49001,1,9,10.176303,9.290284
49002,8,4,0.69101274,7.1430364
49003,6,9,7.162029,9.255938
49004,6,0,6.434842,9.710275
49005,5,5,2.357922,6.0182323
49006,9,0,9.196667,6.1329484
49007,6,8,8.630894,7.7839084
49008,4,2,2.9145112,9.452946
49009,5,3,2.190917,5.2164316
49010,4,7,3.8620944,7.89424
49011,6,8,7.8603706,9.356739
49012,6,9,7.717437,9.794702
49013,8,4,6.14939,4.833275
49014,0,5,4.1355343,9.22333
49015,2,3,3.2465136,7.715947
49016,2,2,5.0950413,5.758955
49017,4,5,3.1466484,6.3328114
49018,9,0,8.293793,5.60942
49019,3,7,3.3847814,9.383063
49020,9,2,8.479182,6.745378
49021,3,1,5.876151,6.7573304
49022,6,1,6.59927,8.956748
49023,6,4,7.0573096,9.676233
49024,8,4,7.4658937,4.579565
49025,9,8,8.865785,7.6896076
49026,8,9,5.9421,5.7698927
49027,0,4,1.4397664,10.364057
49028,2,6,4.2904797,8.26734
49029,6,9,6.4900217,9.762542
49030,0,4,1.8881482,10.534135
49031,6,9,7.867436,8.806556
49032,4,3,3.460211,8.282813
49033,8,5,6.807237,4.9218407
49034,7,6,1.7796593,6.787365
49035,6,9,8.641644,9.82839
49036,3,9,6.7055755,7.320282
49037,0,7,3.701012,10.138781
49038,0,7,2.5872948,10.277776
49039,4,6,2.7667027,6.680271
49040,3,1,6.2342806,3.9469817
49041,0,6,0.9905548,8.799641
49042,1,8,9.484426,8.760271
49043,1,8,9.3879385,9.856824
49044,4,3,2.7860203,6.894409
49045,9,1,7.510785,6.890487
49046,7,6,1.0907142,8.524473
49047,5,7,4.8655577,5.1183386
49048,4,7,2.9994023,7.02964
49049,0,2,1.190254,10.979991
49050,3,0,9.375806,9.331921
49051,0,7,3.1604373,10.16118
49052,5,5,3.625812,5.1585093
49053,4,2,5.1282244,4.896611
49054,4,3,4.74257,4.9917912
49055,0,4,1.5007424,10.56662
49056,0,6,3.5076952,10.30638
49057,6,9,7.645574,9.470197
49058,0,7,3.9187684,9.036796
49059,0,6,1.1378503,9.998986
49060,0,1,4.2900996,9.914034
49061,7,6,1.3092886,7.3304186
49062,7,6,1.686717,8.767391
49063,2,7,5.3199105,8.378521
49064,2,9,6.4269385,5.5709825
49065,2,9,6.9685717,7.4325895
49066,0,1,4.339569,9.983132
49067,8,0,7.878941,4.9286785
49068,0,2,4.5846834,10.264142
49069,8,2,7.332199,6.015431
49070,0,5,2.7669673,9.810237
49071,6,7,4.891249,8.8359785
49072,6,9,6.448637,9.265191
49073,2,9,5.0694127,9.144864
49074,6,9,8.741023,9.110903
49075,3,1,6.6207285,7.184356
49076,7,6,1.6017146,7.114488
49077,0,4,1.5360216,10.67711
49078,4,3,4.0707903,6.687953
49079,1,3,8.992994,5.679078
49080,2,1,4.7076163,8.684005
49081,4,3,3.663865,7.0290575
49082,5,6,4.2275443,4.6013837
49083,3,3,4.675783,6.4900618
49084,1,1,9.9997225,9.377941
49085,3,1,7.4144125,7.264455
49086,9,9,6.97254,5.9394774
49087,1,9,7.71821,6.673277
49088,7,6,1.228113,8.672418
49089,0,3,5.1824408,9.096822
49090,9,8,8.504689,6.571644
49091,9,0,8.758966,5.595054
49092,3,0,2.7997155,7.3472733
49093,8,2,7.6998763,5.7156267
49094,0,6,1.9497812,9.1203
49095,7,6,1.506847,7.8467355
49096,5,1,5.6559596,4.457462
49097,0,4,2.4834123,10.902921
49098,0,4,1.517636,10.38498
49099,2,2,4.500669,7.1483164
49100,9,0,9.047366,6.676134
49101,4,2,2.8556173,8.334159
49102,3,8,7.859232,7.297747
49103,6,7,6.507631,9.162788
49104,0,2,2.9897308,9.930903
49105,4,5,2.594697,6.935183
49106,0,2,2.8426952,10.108118
49107,9,0,8.670564,7.110331
49108,9,8,7.955461,6.5493217
49109,0,7,2.9107857,9.548831
49110,7,6,1.2432152,8.176211
49111,2,5,4.315949,5.6421084
49112,6,9,7.4399347,8.799609
49113,7,5,1.9948786,8.063187
49114,7,4,1.2912431,8.223835
